ImageID,Num_of_Positive,Num_of_Neutral,Num_of_Negative
1065580499555222833_1752296184,1,2,0
1055348244483654327_234234591,1,2,0
1053089859408020345_1290346327,1,2,0
1022414172810888742_222503568,1,2,0
1050277611302001368_326773301,1,2,0
549016585948374722_542024104,1,2,0
1061965587736801340_296368947,1,2,0
1064094831889619636_2072701797,1,2,0
714636777041970098_386235271,1,2,0
1016877477672761741_1466619589,1,2,0
1062764422348646120_1548230232,1,2,0
918089902900956431_1425274658,1,2,0
1057083736496873243_1501613910,1,2,0
1008755019237993679_1556271194,1,2,0
1023106993831904288_1938231120,1,2,0
1012592750012812233_549712449,1,2,0
1051380922119654201_271786057,1,2,0
1033046095788614445_1489201383,1,2,0
1064644880896371337_2159164361,1,2,0
823979692533743043_456731790,1,2,0
1065607034240625766_145941146,1,2,0
1019058845420947283_1834355576,1,2,0
1062269254774783835_1677677782,1,2,0
991238513058033805_1561055171,1,2,0
998250013791169844_494175842,1,2,0
1065345746904826626_2159938855,1,2,0
1020189649299866201_8830799,1,2,0
1065895389621393426_2072701797,1,2,0
1056040739684759280_1579244108,1,2,0
1056618759109302373_1624058669,1,2,0
1052183686746839367_1483835101,1,2,0
1064928904859276308_2160067996,1,2,0
917196561453859942_1400302736,1,2,0
1041017432048262249_24038702,1,2,0
969656737341407380_272524895,1,2,0
1033545858577711090_17696646,1,2,0
961404702607222122_218414808,1,2,0
547674979737538063_24527050,1,2,0
1041762881216209206_1631181303,1,2,0
869426968041996987_223929719,1,2,0
1066004399575845178_2075918633,1,2,0
1015124367057407041_175879914,1,2,0
795295126811434495_1429083190,1,2,0
808368921302029857_184502836,1,2,0
981914912325162356_11794916,1,2,0
1061793850808643292_570502346,1,2,0
1065586402417466291_1248491301,1,2,0
967928149820660345_338257645,1,2,0
1047980900407977282_1693538464,1,2,0
1063282260450921519_1525552482,1,2,0
1058094721836314243_188179410,1,2,0
559691915536498326_559988454,1,2,0
695629055181468484_526030523,1,2,0
1064263433364187207_2025431801,1,2,0
1064553690670346600_207963883,1,2,0
1054329319994563914_300595902,1,2,0
1063648776474196974_1707075381,1,2,0
1036070450379977699_765362907,1,2,0
694112225206252496_144737859,1,2,0
695584897409939975_27309029,1,2,0
1064642544365202020_1529232553,1,2,0
1063832296283339646_1929450925,1,2,0
1061139537009738738_367516439,1,2,0
1029408089217328986_1977053480,1,2,0
1063848560905979707_241186824,1,2,0
971115678808624294_675893282,1,2,0
1068682805931403924_1483936785,1,2,0
902247083928971672_1654918577,1,2,0
1063216080305083406_8036108,1,2,0
1045101371382878103_403015818,1,2,0
1049705113474153586_1927125622,1,2,0
1056734398368039833_1733482671,1,2,0
1003134516538061641_2548019,1,2,0
1060814049912792845_1806164840,1,2,0
1054810663657203911_33071337,1,2,0
1064578151356172241_427408712,1,2,0
1068362874378188648_1723505444,1,2,0
1058308439676923178_495583946,1,2,0
758074808497304663_949252524,1,2,0
735723794586581315_561032221,1,2,0
1019083943046607289_201371595,1,2,0
1060040298643199919_39803716,1,2,0
1059350256377637911_183151770,1,2,0
1064549298745930673_1768457331,1,2,0
711263276310762014_938984643,1,2,0
846996089515726123_443528764,1,2,0
632982356605776782_518856259,1,2,0
974218143854261240_947843,1,2,0
997366463129262967_1372383397,1,2,0
481224481351316597_176997732,1,2,0
1068561147569765003_278237941,1,2,0
1065602453937578744_1729258831,1,2,0
739202407281657069_285137240,1,2,0
1066080343084519756_2160626299,1,2,0
1009223031482872813_1833452939,1,2,0
1065806308131274537_393270574,1,2,0
1040974504922608831_516692460,1,2,0
1058962533416557668_1775303958,1,2,0
812517372037829211_1481752435,1,2,0
1023683886122616964_404167129,1,2,0
1068867675283768189_1528848055,1,2,0
1068046970753289508_1368737978,1,2,0
1052453358007353932_1741423199,1,2,0
1065979686155790926_2032111609,1,2,0
494414180684216184_369666612,1,2,0
793654894073860618_1469375371,1,2,0
854321503408898461_532482703,1,2,0
1065620997342324238_235434696,1,2,0
1058727130762667624_6567904,1,2,0
737615933471340018_336638724,1,2,0
822110779577705584_226809072,1,2,0
1067271196530479407_2030103363,1,2,0
1058551136551762894_2061909157,1,2,0
1036307042195144432_1468104542,1,2,0
1064294972191954599_196553860,1,2,0
998708756312575286_1414826362,1,2,0
908331878576576977_8518605,1,2,0
1065749793914059602_639828165,1,2,0
1039389804990299674_1544231790,1,2,0
1047210657269807217_1608291149,1,2,0
1013992258380086753_1904103950,1,2,0
563181788063796330_271135194,1,2,0
1066237650793504680_2029538174,1,2,0
1050220527409561521_346701150,1,2,0
916762058477765965_1442922016,1,2,0
858025013184242793_465579040,1,2,0
1065819908156620796_792643518,1,2,0
839508527041224481_242638334,1,2,0
1066085777125900206_1548018038,1,2,0
1020545426742689524_391412414,1,2,0
1013006195712328145_1554188327,1,2,0
1054986125859128771_47104896,1,2,0
1046147185266698532_1924131577,1,2,0
924583263652786527_1555419843,1,2,0
1060537937223606361_1508765631,1,2,0
1026560092089441887_1314456366,1,2,0
627514389888652876_4009244,1,2,0
1065934074460461379_30693285,1,2,0
1062003692649712784_1799170642,1,2,0
1019699635658464167_201975293,1,2,0
1062481509331582873_1946307126,1,2,0
1065802675748018949_8801989,1,2,0
907401887529140919_7488167,1,2,0
1065046301113570712_1108653572,1,2,0
1063340772487152458_22714687,1,2,0
1067357529287209654_1835585043,1,2,0
1041025640206845891_2114696680,1,2,0
1057330664112430707_55055806,1,2,0
922477119559062348_282963987,1,2,0
1041776869320583433_23771177,1,2,0
820635056603756054_329456628,1,2,0
947362949404544372_403577034,1,2,0
1064210402591908307_1316649359,1,2,0
1060898975170845930_1600742198,1,2,0
1062522621975628525_1489647849,1,2,0
1057198768140772497_390420184,1,2,0
1046183565728795925_53296906,1,2,0
1062487596078246342_405830041,1,2,0
1064287303165659024_202762416,1,2,0
1030886186182482874_457814325,1,2,0
1063548603151928215_1317433825,1,2,0
992876128399412599_1567723474,1,2,0
1065471580276965333_301482990,1,2,0
953296902789836207_1546324394,1,2,0
346550438193071212_27589160,1,2,0
454271972680124834_19085241,1,2,0
1065642440570151237_2031449327,1,2,0
763811961957158579_635322466,1,2,0
1000898560286543610_773486298,1,2,0
596577060265146343_710359108,1,2,0
1060526451333380422_252652157,1,2,0
1028587227591287520_1436766351,1,2,0
921909121094159033_248205161,1,2,0
1060163988147412324_1992723078,1,2,0
1007639847672887253_226551164,1,2,0
970556339035577785_247443590,1,2,0
939829770433302691_180550227,1,2,0
1065535034457818814_233436504,1,2,0
1052375865740482169_1985252548,1,2,0
1004610573223392979_246686340,1,2,0
1062012091772930759_1923499833,1,2,0
1066988100837747846_1106015042,1,2,0
1063452095873628695_2153203149,1,2,0
1056237289397531098_498041003,1,2,0
1019062923604502702_1967373561,1,2,0
1049565289909937245_227147648,1,2,0
964427495243445591_27306724,1,2,0
1060768063043686062_460339882,1,2,0
1035661130593459021_8893317,1,2,0
959471255810115866_1741904257,1,2,0
1058287286292440178_1768744472,1,2,0
1057348000197715543_40959168,1,2,0
1048695405907433484_300238221,1,2,0
945759821447185708_464383216,1,2,0
1039347903507461864_2137856788,1,2,0
795568487487147328_54372722,1,2,0
1061674301047140006_37816242,1,2,0
1051919731565829377_447883366,1,2,0
1063931211478953527_1943207522,1,2,0
955010259762556889_1712550010,1,2,0
980520233255815555_13554849,1,2,0
961718915057036833_1364249074,1,2,0
960243671922188119_1244288910,1,2,0
1003204332154218137_540813032,1,2,0
1057820965993818129_256060361,1,2,0
1066054142717819293_309260477,1,2,0
1064598589990095791_378623953,1,2,0
1050052824676388035_22658794,1,2,0
1067833721911235755_2153283316,1,2,0
1063853194649579287_260409138,1,2,0
1063624826915697852_303236580,1,2,0
663266845473152007_29383622,1,2,0
1000230002608303601_859927554,1,2,0
1066022720897607832_2017726593,1,2,0
1022648027963550310_1973005345,1,2,0
920714815061455830_1608367907,1,2,0
1065616526105278757_319499765,1,2,0
1052568517506367145_2077228710,1,2,0
1060716624558246541_208907385,1,2,0
1018628636859033632_321660377,1,2,0
815342708867376707_663124008,1,2,0
1017068412230519064_349429433,1,2,0
1020237334136200852_1939699582,1,2,0
1060440018454814709_27441766,1,2,0
1061741236208657387_333081655,1,2,0
1065945262539945784_1114083340,1,2,0
1067612946718024108_1519208863,1,2,0
1060835512021836267_1273577967,1,2,0
997856477732028193_50345654,1,2,0
1043893703083907032_1634036364,1,2,0
1063192719532955660_853445709,1,2,0
726621031384691661_493965203,1,2,0
1050946759587304854_1438435804,1,2,0
1065762447434457212_381129615,1,2,0
677845222999868003_295731679,1,2,0
814088766563636437_20427644,1,2,0
1054469977573494306_492451346,1,2,0
1061795207465508297_1723528174,1,2,0
824514455491589346_401459108,1,2,0
1016309607144613105_1257777808,1,2,0
1024033713894765742_284018628,1,2,0
837345990824918451_35823550,1,2,0
1064045362816180858_232270983,1,2,0
1006704105205986748_1030813772,1,2,0
1050740866548996735_1801612277,1,2,0
1008168367776790263_175131980,1,2,0
1033562227858430179_27174309,1,2,0
1065848638498307013_1576620413,1,2,0
873931950982839209_269538213,1,2,0
1064828937983232372_19445769,1,2,0
907995044280248317_372532280,1,2,0
1067871486736768222_1162718494,1,2,0
993556367936707243_314463189,1,2,0
638779572299899643_336183463,1,2,0
980284506647941972_992756139,1,2,0
1066308507378138984_1918679110,1,2,0
1065538026850941779_197611981,1,2,0
1011322005430804898_505903911,1,2,0
1028416460583561921_339424057,1,2,0
1029897494531407400_1544231790,1,2,0
1018506063358443185_5776006,1,2,0
865756090086493741_1087323874,1,2,0
1028266708651777215_267225806,1,2,0
800942673707654367_1237409854,1,2,0
1051354725277432865_994666470,1,2,0
850910953111163726_29122947,1,2,0
1068406169379071491_1265652872,1,2,0
431186072779638203_190307064,1,2,0
1053856061457387752_2091715979,1,2,0
1061757628127447376_12861601,1,2,0
1035744501470839611_510853823,1,2,0
942140500044845058_254037979,1,2,0
1005195567507746661_31026578,1,2,0
1066122118018597597_416483039,1,2,0
1067512669102007552_1337185888,1,2,0
486303201440564787_21370000,1,2,0
981878333428468404_1815357561,1,2,0
1065850689255039298_1483142487,1,2,0
964980592718514683_994277177,1,2,0
315618433_2939765,1,2,0
1060455937829083979_1486099197,1,2,0
1014201335961088108_1735803067,1,2,0
531592585585453593_23055857,1,2,0
1015673501313040945_197965671,1,2,0
1058049831618775004_646404896,1,2,0
548444241441447508_56123702,1,2,0
971873185991394444_4679000,1,2,0
1027860394385642343_245440803,1,2,0
1064463156363317901_2157380435,1,2,0
1049421471576875539_2115910119,1,2,0
955773832780721957_237670138,1,2,0
1064809690943632917_1733621452,1,2,0
1037366715590125210_322521032,1,2,0
1058620392444696729_1496287469,1,2,0
958065310010104295_277564533,1,2,0
658241433447259503_863661110,1,2,0
1050218845118904450_44173821,1,2,0
1026980370644918787_276701463,1,2,0
1064242428866976410_211705245,1,2,0
1051141989263966463_1495436247,1,2,0
1016034672938961924_1523750114,1,2,0
994764900557255893_2013688964,1,2,0
1058594471502571124_452361688,1,2,0
1056566413330394683_231507730,1,2,0
1056004449347246570_1558956221,1,2,0
1062342925742191291_192350203,1,2,0
1013841585550833071_32474524,1,2,0
1065102803219855366_1979533149,1,2,0
985801698768731761_1768816422,1,2,0
1025701419745149861_288240383,1,2,0
1059497272967596994_1259768745,1,2,0
1059571721108289906_41923421,1,2,0
1051568127336271202_1505850018,1,2,0
1056323784413252792_1302459066,1,2,0
815429979748008221_257846375,1,2,0
990091536221371742_15911566,1,2,0
1068019962444850130_473790839,1,2,0
1065589918480849131_2001054725,1,2,0
962987808858370149_186125571,1,2,0
1063095501800512348_4537213,1,2,0
1062660025929815537_313155884,1,2,0
970288062725613623_1555736017,1,2,0
1003190766199742345_28104710,1,2,0
878826886737454478_42520792,1,2,0
989957716919487003_1992082337,1,2,0
1050796689629990741_1948980850,1,2,0
1005711725603134605_670700326,1,2,0
1033172350985298559_888938831,1,2,0
640592240328079813_663527077,1,2,0
1068153860139765956_212716523,1,2,0
932700192003072008_1717854615,1,2,0
1053182902047028256_2098980460,1,2,0
1064833415471884969_1576297745,1,2,0
1061717450070652035_1659769828,1,2,0
933171333104537851_1736064483,1,2,0
884412622998069757_8332807,1,2,0
947076027100129306_1470531497,1,2,0
968866179846529988_183662327,1,2,0
643081408865349657_518856259,1,2,0
977948559523461579_1409890013,1,2,0
969140180974686308_1480910883,1,2,0
607164284303637038_235638645,1,2,0
1056217441038328621_208977647,1,2,0
571711411299195438_233225421,1,2,0
935244652007887833_180550227,1,2,0
950037352368658007_366819692,1,2,0
834391485897064882_385935079,1,2,0
1060574545873016803_1422741348,1,2,0
967382821876759475_178829573,1,2,0
1065137306040877278_47436359,1,2,0
1057180450375065182_1907426526,1,2,0
1060298629515848295_1921017057,1,2,0
830864017355831820_216647429,1,2,0
1032107923218184344_1966269685,1,2,0
1065912964932605477_32129772,1,2,0
887359343686698737_518031136,1,2,0
1053725676794334488_2091865562,1,2,0
1031245590871328954_1461391201,1,2,0
1016775502152841461_4862285,1,2,0
1061017399161081958_1069625083,1,2,0
1066691032421943600_443086713,1,2,0
1068810654651798550_1542947836,1,2,0
1065020695970775718_1487794543,1,2,0
1047025390071692228_1712445621,1,2,0
713720754750271258_391243498,1,2,0
1052223611563438641_29915283,1,2,0
1050531306746259636_279725617,1,2,0
1065094554993088051_2029406076,1,2,0
1062847052572014726_2047322061,1,2,0
1067648207022249794_273757356,1,2,0
1065540006829489237_143920638,1,2,0
1056117378786197713_1667382751,1,2,0
1063703528669982335_1977648338,1,2,0
1068683284358732868_2009511638,1,2,0
924247728156193465_178753467,1,2,0
1064482385804516025_1424485629,1,2,0
1065943214022572982_1313485877,1,2,0
997071953124829923_1759660169,1,2,0
1061868276729008907_2028763091,1,2,0
1065292907096322024_1543903594,1,2,0
1065072401983094336_1604569494,1,2,0
562007616024141532_184292998,1,2,0
803292080889228415_49239698,1,2,0
1012484593157594453_182288510,1,2,0
1062260938545851140_2151484889,1,2,0
913228161106801020_1420712523,1,2,0
1068537504812210657_39720229,1,2,0
1061160536733773951_225597939,1,2,0
693173187747478929_227200222,1,2,0
998991962176496187_1258375007,1,2,0
1060495933686363166_25411996,1,2,0
317550279883211028_25629335,1,2,0
1065423483118472886_2107857226,1,2,0
1059567484711773843_287014904,1,2,0
959341386182723880_501279129,1,2,0
1068637511390766375_2169331704,1,2,0
1053994815513515617_12259692,1,2,0
1017097244933107223_1440194362,1,2,0
1003125623044181758_196487306,1,2,0
907299717564118267_284018628,1,2,0
1067862099152035470_2017495982,1,2,0
1065202055284560679_270459131,1,2,0
927715476412135334_263787908,1,2,0
1054611044611852225_443164800,1,2,0
1058382936053062352_1465319549,1,2,0
1065712214955453511_193368514,1,2,0
937099809738139854_314345457,1,2,0
1063880584646246614_17889495,1,2,0
1063869520724088091_1530277036,1,2,0
1068418500969627793_1429249095,1,2,0
1067856103133428572_1735085013,1,2,0
1068258443482981218_205941879,1,2,0
790108072839110990_1513991,1,2,0
486518024853133308_268683204,1,2,0
1014863167829581400_2101331798,1,2,0
1068073055524177918_184473024,1,2,0
1064822325176321212_223755656,1,2,0
1064365219964151357_43473992,1,2,0
1058709910290127372_323000469,1,2,0
1054499149243048086_584401367,1,2,0
996701759509472048_2061127,1,2,0
986520746919364816_208912977,1,2,0
951137732232689545_1724348276,1,2,0
1043250716727865705_1440618867,1,2,0
1063728200043140743_215617244,1,2,0
822107908228526872_38630011,1,2,0
1049251299238550366_2103648781,1,2,0
1068272355050957056_1985697985,1,2,0
992879041998009337_40643627,1,2,0
956104300638404445_182289510,1,2,0
1047502237090462735_1954713342,1,2,0
1068679445072303393_249964852,1,2,0
1065823725517487532_1282162510,1,2,0
992316422855427707_2130036376,1,2,0
670177516563716790_624053829,1,2,0
912969765103902820_1501353111,1,2,0
1054694050722407478_2029000440,1,2,0
1040175254138291560_728356056,1,2,0
867733744340775482_4380843,1,2,0
1022790827686408880_210149523,1,2,0
995404445465223675_16134903,1,2,0
1060220490242913387_423220316,1,2,0
1064783882177841077_2082159448,1,2,0
1068435890450089081_2053535912,1,2,0
1027890728602863246_362704768,1,2,0
1053599852901773060_1979131866,1,2,0
934852181466190744_1407649771,1,2,0
1062028054293832093_1955227999,1,2,0
571247260862684942_254027214,1,2,0
1057123024161199299_391090244,1,2,0
1053640760593346415_192305634,1,2,0
917726414303049032_1699600428,1,2,0
1062392418356794477_1744548684,1,2,0
1003492914614847936_1591738921,1,2,0
1065733689315074847_45909775,1,2,0
1045671832222702857_2014604358,1,2,0
1065247532332261407_1922870423,1,2,0
1065464939106277980_1735081029,1,2,0
1065181260242883935_22948,1,2,0
329623301643851206_7502836,1,2,0
1040661433853136760_9269338,1,2,0
982725402482331180_180273474,1,2,0
1063058335293718732_50303279,1,2,0
890280100178334492_1600678747,1,2,0
1055772995925469610_2014821433,1,2,0
1015963603354362491_307607663,1,2,0
1068600025833622283_2157954689,1,2,0
760059801669017314_626195582,1,2,0
1052599163218617599_980275312,1,2,0
1042098515321351082_1425763129,1,2,0
1052134439705184856_1950491345,1,2,0
996055420445736605_1422059430,1,2,0
940749125853971691_26369672,1,2,0
1064648226034175852_2117125274,1,2,0
537659249166636044_264494596,1,2,0
1058154408986164812_1096362190,1,2,0
1050905847339567332_358300913,1,2,0
984669317608815489_324389909,1,2,0
1064023480855711644_1999381298,1,2,0
849844633719799782_272112302,1,2,0
1062254780875680305_409210905,1,2,0
1055292299971944739_1519015535,1,2,0
1028012667535629804_32471030,1,2,0
857868972472768474_618596124,1,2,0
948661554880523117_27758657,1,2,0
1058203317951689926_32867460,1,2,0
1050190636722201139_657989391,1,2,0
1066004032378629470_2009121018,1,2,0
1056183545792332909_12221056,1,2,0
1046790599401268890_1478515504,1,2,0
1065241354334292492_1241112481,1,2,0
1059150854880320555_1514368158,1,2,0
1061665573593389645_1402314837,1,2,0
932078834743210142_32125475,1,2,0
1061088072356939293_1909763920,1,2,0
1022719812119206572_48506957,1,2,0
868498056195084611_336362051,1,2,0
1028241985933116199_274288039,1,2,0
1068127482087085394_2167287180,1,2,0
825586841773473777_14957366,1,2,0
799180883991307052_1480911383,1,2,0
1060025400791235438_488330861,1,2,0
1056551013228325866_601730873,1,2,0
732902993193987302_268737426,1,2,0
1029665931556927287_1140794460,1,2,0
1035895990790067015_1093939803,1,2,0
1032063767498073758_2724488,1,2,0
1035780977987339173_271630687,1,2,0
943091043061861423_853565898,1,2,0
1011681872333441454_1564237241,1,2,0
1063932823620268035_224784331,1,2,0
1036439498079355259_1286958343,1,2,0
933392226741610688_456975729,1,2,0
1065298988124341159_1602868839,1,2,0
1030821114323871349_1229914040,1,2,0
1060901567546574846_1249919400,1,2,0
902738995039541882_1019363685,1,2,0
1063128535399310577_8785936,1,2,0
361295965950274777_235064058,1,2,0
1001003916356037894_173867890,1,2,0
1061708079773025971_559915544,1,2,0
1058444089189378553_650164009,1,2,0
480365113443451785_390814703,1,2,0
1064248039976227375_330103091,1,2,0
1033845710117369375_711136756,1,2,0
1057381836709981471_19640794,1,2,0
1050904490753784860_1216358966,1,2,0
1065380796728823428_330235722,1,2,0
1042608202907688413_263243622,1,2,0
1065481954208368522_187687928,1,2,0
1060673220442738484_1948934242,1,2,0
1061441577514220013_353046069,1,2,0
806628728632349120_1030489195,1,2,0
1059250648008030089_401171980,1,2,0
1018056516504443083_1505640309,1,2,0
1041371721971778506_295209335,1,2,0
1064926401589084312_177612495,1,2,0
976104943244426732_1768816422,1,2,0
1063812201292453816_570294308,1,2,0
1044490347638077273_41144780,1,2,0
984795850779883396_1455210220,1,2,0
1062347558848028633_408957294,1,2,0
1042773951547795236_50850600,1,2,0
990546983489726737_205058929,1,2,0
1016105096998219724_546845698,1,2,0
1064601801208145482_1464754136,1,2,0
1002431864570129190_14243849,1,2,0
1059759258665411194_43622999,1,2,0
1045668302881349699_1593232103,1,2,0
1001355779363387041_189258916,1,2,0
1064771232172387930_194118114,1,2,0
1066216574396891198_196645991,1,2,0
975760236830084463_278593410,1,2,0
1065851031134909466_1940609588,1,2,0
878986712536567195_2340498,1,2,0
1065146335194676029_26446437,1,2,0
1066018999955122222_2142367329,1,2,0
1064557046446272294_1951156130,1,2,0
678993202606875492_28879711,1,2,0
1000943534037162864_20415149,1,2,0
1066172832071139457_361664463,1,2,0
964630030162513004_440345178,1,2,0
871241229013122722_38195030,1,2,0
946336681069373266_310471016,1,2,0
927627292797080959_796822084,1,2,0
970889967490859377_224639,1,2,0
1043637568944274394_1318587877,1,2,0
1045527578731242891_1398967456,1,2,0
1065514138712755989_202287130,1,2,0
994777261931909301_182541427,1,2,0
1048606778679826936_986504549,1,2,0
1064799026338423055_2085616367,1,2,0
1029279845509217377_491680750,1,2,0
920016053233315205_410787106,1,2,0
1058203563938344886_604176594,1,2,0
938591925059011344_896103151,1,2,0
1065976114632500569_48468624,1,2,0
810329728249491912_250479091,1,2,0
1055397934617660971_1390711090,1,2,0
1063923850976817847_10890635,1,2,0
508098042220230032_5326772,1,2,0
989247022600066434_292158108,1,2,0
809182575494623214_1372629794,1,2,0
881841271177337565_194369981,1,2,0
1041553649036017490_356969974,1,2,0
1022062541748883185_1921822866,1,2,0
1064689190514328747_339554992,1,2,0
1064880480461311235_413647354,1,2,0
1056927382370731571_48431488,1,2,0
1065536396710243585_2050282682,1,2,0
948565529718740935_1533636076,1,2,0
816797846135211191_45188168,1,2,0
634715320543665452_4975054,1,2,0
863460366673894526_56123702,1,2,0
1064704985482128538_1417284090,1,2,0
619751171774273031_444403892,1,2,0
1065791667538439929_48203274,1,2,0
1066054210820295416_1592994145,1,2,0
1068614216756269231_27063107,1,2,0
871127669352346818_272484268,1,2,0
1047268506141534874_1775085329,1,2,0
1051720965610184230_238230422,1,2,0
1063049807565873169_698280183,1,2,0
903499463308007301_443528764,1,2,0
1059820147470854401_2121019953,1,2,0
1008079085867496382_25377171,1,2,0
794179461611835390_386254658,1,2,0
912509490111212005_37624121,1,2,0
981889768769298717_24831383,1,2,0
1065160565143134486_238226815,1,2,0
970496362668919998_42433106,1,2,0
965524805548424255_905686,1,2,0
1065855165399301175_2066117302,1,2,0
950506784257475114_1795664351,1,2,0
1066222211457410974_1953135824,1,2,0
1060773186670696342_990299356,1,2,0
1052993898358121700_1452114744,1,2,0
893723340857341992_145904541,1,2,0
1061723132018810603_145959854,1,2,0
829075193222016642_1142441418,1,2,0
1065660615392943851_2135911974,1,2,0
890774090053181273_295578958,1,2,0
1058018252936479588_1619607591,1,2,0
582663116450125871_350163797,1,2,0
1057605441425139728_179132713,1,2,0
979487138008046777_586510550,1,2,0
957165954981927812_772594837,1,2,0
907452241089164165_1420784123,1,2,0
810512510749490637_305848822,1,2,0
989935006442019185_6048285,1,2,0
1065569037799116133_52782802,1,2,0
1053305133749659038_426668992,1,2,0
921058770706454713_282473541,1,2,0
937723936377650450_1163967798,1,2,0
1018490604666623052_1537033716,1,2,0
1026181846979248632_344137495,1,2,0
1052936099193846777_442642205,1,2,0
1015329486388443778_476537669,1,2,0
1000704176533928725_599490893,1,2,0
1050058565319128978_605038324,1,2,0
1064988774985529798_254874765,1,2,0
411634529719779452_36893807,1,2,0
1060822035806648449_54112653,1,2,0
1065662859650263870_37649601,1,2,0
1020978983284267442_578809885,1,2,0
309305129744185349_33301773,1,2,0
1052908961177369107_1633409957,1,2,0
991244824742480287_1624608601,1,2,0
1044639191103076284_34482460,1,2,0
1046486141880796950_485427848,1,2,0
1062419166605120571_1430736060,1,2,0
1067455662634381211_534259938,1,2,0
1060688446634339592_19650010,1,2,0
1019369882895961957_417274018,1,2,0
1058043890016139500_254608021,1,2,0
650157210550546055_350405394,1,2,0
1039040910160151823_2025803184,1,2,0
1055814040993615897_1709324819,1,2,0
923126641273075480_572099604,1,2,0
1064919188064669023_289386506,1,2,0
1040113189154631350_196229266,1,2,0
813218925897594340_401459108,1,2,0
808894392642788320_211509565,1,2,0
1065816920452218643_2106982542,1,2,0
657357889552949701_833211703,1,2,0
1018479962316536952_1934213774,1,2,0
1058922357233125014_2112996632,1,2,0
1064836791174949945_2087119090,1,2,0
1065945206848068207_1403628429,1,2,0
794641959786645662_1341158329,1,2,0
928467580745519775_1435514963,1,2,0
1008811047163921739_1128363200,1,2,0
1058244176882246731_43898144,1,2,0
898271499839514133_6544776,1,2,0
1054073405997607586_1489757841,1,2,0
946256993655287237_1567145858,1,2,0
1056798808660167782_2030769018,1,2,0
532490281039758520_179998648,1,2,0
1064488446082025588_1833688713,1,2,0
1057147804671579981_2139960548,1,2,0
1032432917679198622_10193091,1,2,0
1060066215464472049_2143922498,1,2,0
1055949768343018084_1426793957,1,2,0
1062969194068889691_611417611,1,2,0
973288896338292414_8426242,1,2,0
846795645302323620_17481517,1,2,0
1017515357907871713_1561981688,1,2,0
906686934217844130_1669805696,1,2,0
1010805478957854315_996379938,1,2,0
1065208426512564180_549000558,1,2,0
989153988314639710_1753817538,1,2,0
1068681367738102110_545881771,1,2,0
939130569701949698_1601724831,1,2,0
1066410619554359829_1161453961,1,2,0
1064360607050689389_2074007873,1,2,0
1063844993391953170_1576978360,1,2,0
1009485109515762812_187968822,1,2,0
1061081085718776257_43122513,1,2,0
900892173404151698_209908014,1,2,0
1036423951444243415_32775667,1,2,0
1009652619653867305_390420184,1,2,0
728353852164299631_200350661,1,2,0
1059574704415789638_330033155,1,2,0
953127428464277418_1627329828,1,2,0
1060064544043010139_301247785,1,2,0
1058177360979640834_1577780847,1,2,0
1059151508912522562_2062120816,1,2,0
1056450137860832387_1529271758,1,2,0
1066847135322855586_2079006013,1,2,0
995815289217476806_650093449,1,2,0
1055007828411008328_1599718184,1,2,0
1065432038248124852_243026635,1,2,0
1045885169266881581_799305028,1,2,0
1068584847903943544_2160082937,1,2,0
998388754505890636_1416891117,1,2,0
1063600877214334045_36272526,1,2,0
901698353405159842_295979409,1,2,0
1036838509683654552_5932286,1,2,0
1045853871181378762_174653820,1,2,0
1059388534360875588_1829883303,1,2,0
774691979174131503_717255300,1,2,0
858270675256244920_13759637,1,2,0
1055181955779143677_186531928,1,2,0
1051738661558798813_282939209,1,2,0
1065460951694502329_7654921,1,2,0
1013398969648815154_214742694,1,2,0
1056171827168070178_47052097,1,2,0
1067377841599076042_104972228,1,2,0
1056039529350070263_30657974,1,2,0
1064489887286611082_989093506,1,2,0
1065953062809518886_427510015,1,2,0
1054668934687021701_1994137613,1,2,0
1064436661469687212_2158274970,1,2,0
1064773723639866578_2039683672,1,2,0
1065167518652514218_2056046102,1,2,0
1061289002266212046_2147801740,1,2,0
960149283102320026_315702616,1,2,0
589400875244840376_196304472,1,2,0
1064890511351150412_2054164412,1,2,0
1002887431122680122_230814445,1,2,0
1065381906721044124_521253868,1,2,0
1065265532816870947_2117125274,1,2,0
1035248952864393638_207531265,1,2,0
753899421444545443_284621221,1,2,0
1045814269468886656_206353728,1,2,0
1043770696167325978_20420255,1,2,0
888804210230420739_1599437552,1,2,0
989200446262365293_707517066,1,2,0
1046907804986349621_335994837,1,2,0
1059614115502373640_314440141,1,2,0
873318661673932886_263959821,1,2,0
1065687660670410485_273244534,1,2,0
691823221051851344_198882655,1,2,0
1048177368702296802_1732016703,1,2,0
1057421616009512635_1418851088,1,2,0
1068177621428130667_335464019,1,2,0
1049027455345721656_1085565223,1,2,0
678174966574855567_270204204,1,2,0
1065721746684869833_1735095990,1,2,0
1059745625103298795_586470923,1,2,0
1062819473464566798_1226938656,1,2,0
1046466111336866612_1575723575,1,2,0
1066727755440125488_1956485956,1,2,0
457857694221168492_7028802,1,2,0
1064614602169709828_423220316,1,2,0
932119063957036059_1703360470,1,2,0
1065290347715049024_774983404,1,2,0
988972940418722780_1133072153,1,2,0
1048577264752067973_1440346600,1,2,0
1065791012261959274_288742916,1,2,0
966162513965986554_7408947,1,2,0
1066037667496042582_354224711,1,2,0
1051577311380489500_2025803184,1,2,0
