ImageID,Num_of_Positive,Num_of_Neutral,Num_of_Negative
1049521560253688022_220950569,3,0,0
1062871757776358911_2138370898,3,0,0
1064423419477957481_1364716477,3,0,0
943051936779956063_1334615218,3,0,0
1064706725204075932_684709232,3,0,0
1068725188745149584_1589272734,3,0,0
991807311188298311_1443550225,3,0,0
1063291635079953325_4026389,3,0,0
1063583981049592290_1354404205,3,0,0
940720273941684083_232534950,3,0,0
1050660241969688366_868343754,3,0,0
1068302856515019593_1674101847,3,0,0
1065346320196634985_313716473,3,0,0
1046264559594716314_446028662,3,0,0
875603184633005043_1007079111,3,0,0
1049357406774132317_14538230,3,0,0
1054350580937910661_1354555505,3,0,0
1044945026544795613_1702115222,3,0,0
896588119565175669_610835289,3,0,0
1029130671583625667_1281248295,3,0,0
1056432582702955615_587532590,3,0,0
1058243347557186279_307571085,3,0,0
792124155452154511_39418799,3,0,0
996463512546998962_46415029,3,0,0
1068307037254812343_206407015,3,0,0
1065841248907737346_440116709,3,0,0
962055704671069993_19270936,3,0,0
776357942614036879_501716027,3,0,0
908642014562853808_1608650231,3,0,0
1052714351668054382_16782129,3,0,0
1063206981536201526_492247957,3,0,0
838644558224159052_14344347,3,0,0
995952632046313194_1788178862,3,0,0
886430221281267395_196487306,3,0,0
1056886517712856919_229217856,3,0,0
795003835281744495_383820679,3,0,0
1066084212893919372_1104708177,3,0,0
1059945656065518663_1910320058,3,0,0
1051374906306075996_1278467182,3,0,0
568219783519598174_52305572,3,0,0
1005051278629143140_12048967,3,0,0
685255603804111588_176426471,3,0,0
1049895564850656988_1967817972,3,0,0
1058804358953076373_322190544,3,0,0
849231705327865985_341601091,3,0,0
487291114274487515_203810574,3,0,0
943138742745607703_313069266,3,0,0
1066179776500937638_1729720715,3,0,0
1063964872562118424_292265962,3,0,0
1064676129969116126_319717403,3,0,0
1048654433040902822_2128530681,3,0,0
1061487183200252122_1063744603,3,0,0
707828680250177375_11502380,3,0,0
1065269140423470369_39092074,3,0,0
1032483159473917859_332825258,3,0,0
1040391014431944874_503013675,3,0,0
1045293385303039658_1511995870,3,0,0
1064630791948952559_2055145983,3,0,0
1040041814252626391_1791846319,3,0,0
1016283065581263717_6328541,3,0,0
1033261721957040424_537214223,3,0,0
811100888886122481_427835996,3,0,0
1063750009854729621_870088430,3,0,0
895043429489848735_253129747,3,0,0
685713157608921769_336176493,3,0,0
897216132060447822_1642133488,3,0,0
422849940667259239_329574373,3,0,0
1064632006528062668_2000921908,3,0,0
979392320346690255_1597035163,3,0,0
893828489869075438_369879423,3,0,0
774636617364593740_500370438,3,0,0
1058605251788838289_1079543876,3,0,0
976293324765860875_23219164,3,0,0
1065393562195688138_176607653,3,0,0
1064277829686164393_1953684381,3,0,0
535730737208014106_464435684,3,0,0
1062312453472954766_1960593753,3,0,0
1064389939846909397_354041218,3,0,0
1059407541428971538_278813993,3,0,0
991438982329725538_23668899,3,0,0
1057617999398370348_1974973262,3,0,0
1016788278530127072_11976132,3,0,0
713906120136761204_42638750,3,0,0
902426377016888637_613610562,3,0,0
1065027213210674876_43085760,3,0,0
1054273525685361061_287986221,3,0,0
1063890829549140711_1491161181,3,0,0
1056720435250902961_280428,3,0,0
1008402586588044864_144342710,3,0,0
727236495831828080_646879192,3,0,0
1017055071773504167_1299071131,3,0,0
1065171717680789678_248357557,3,0,0
971021971858383709_1575723575,3,0,0
851025670939083030_495726023,3,0,0
1062451051699323805_1298604559,3,0,0
1057002725264486007_498665154,3,0,0
825888883068684142_14359144,3,0,0
1068303138705935567_306305034,3,0,0
1052281030478492891_418630860,3,0,0
1065865718444633045_304987601,3,0,0
874639218464902367_1489563698,3,0,0
1066473231494485406_1609118140,3,0,0
1025473645180444568_2079755086,3,0,0
1053323177097595810_1531871441,3,0,0
596798403326073737_267354437,3,0,0
1043541889598318495_1924654056,3,0,0
1006672813146978221_243297764,3,0,0
811052839528425783_12002681,3,0,0
1062218474954617906_7760444,3,0,0
1057236531028344187_374635174,3,0,0
1062537524850984076_280884352,3,0,0
1032287531741647036_4055419,3,0,0
1062973657656781456_881338769,3,0,0
1063309959089346722_23857549,3,0,0
947179719861584472_299364975,3,0,0
997638133153536600_1920055005,3,0,0
1042929836976330723_212087132,3,0,0
1065784023662547376_438078155,3,0,0
1067658283904849162_1694882484,3,0,0
653786678607553471_42184679,3,0,0
1062410980376257758_1073089936,3,0,0
1066084095476345225_776901001,3,0,0
932805768025057647_218656129,3,0,0
1036557628602008148_1473135719,3,0,0
1058472022388655654_730402704,3,0,0
1052857095932018156_288039542,3,0,0
997290365100148166_8783504,3,0,0
1029772848842785512_1436206903,3,0,0
963274596887959053_36597692,3,0,0
1068645405129601981_400056691,3,0,0
1052619853941021053_313217917,3,0,0
1063149359080665318_463438067,3,0,0
671320866081206940_48456275,3,0,0
989754167512386732_29420626,3,0,0
1055173199122389465_1510118317,3,0,0
977917617350096529_22879076,3,0,0
187750587364116290_32643424,3,0,0
1065801825292172690_2051055046,3,0,0
974780661904009335_42718417,3,0,0
1055160169434551562_29244708,3,0,0
1006789117965927569_254831440,3,0,0
1059814038927893643_1308259408,3,0,0
802417049263040023_499570664,3,0,0
1064776960507848854_550046481,3,0,0
1058297979835672492_8591944,3,0,0
1065510105019294273_1543529327,3,0,0
897325940228724682_194951252,3,0,0
797422431376862718_556657394,3,0,0
1058691927626920259_274139523,3,0,0
958677644492952320_697516811,3,0,0
1063004140768273606_1240199296,3,0,0
1053849788575033647_251307217,3,0,0
1062039355248584810_1418671257,3,0,0
1066151932138299012_1298953270,3,0,0
499946709163061413_441189747,3,0,0
1011812112460658298_230297540,3,0,0
787144907565942961_22808697,3,0,0
1064832383597685175_1577617825,3,0,0
1061691213699863260_7008827,3,0,0
1058350285004072353_420591656,3,0,0
1032538558043465263_2052826224,3,0,0
677406855307879116_174340663,3,0,0
1065907978613666371_196445363,3,0,0
1065950106518023298_874064858,3,0,0
1060865425210533621_1748052744,3,0,0
1061329648380394382_1028564973,3,0,0
880424707662392865_33163178,3,0,0
1064838474098236223_248884821,3,0,0
989723821416634052_237139596,3,0,0
984634541440370764_994277177,3,0,0
997288059657586540_1904932112,3,0,0
990211522099575013_4483997,3,0,0
766983171386600650_353578290,3,0,0
1056810486984097686_2606550,3,0,0
1023047582130199752_1681048158,3,0,0
1011156515358761434_264314599,3,0,0
1028471391286505826_1042379651,3,0,0
1065868659400315996_48584548,3,0,0
1061984414144392787_1959316274,3,0,0
1064714769322267604_432876075,3,0,0
1055140892311057755_1649013100,3,0,0
1021019385225623219_974737636,3,0,0
1056607005382978825_967875682,3,0,0
1055167007004846244_189303865,3,0,0
1064613978838337085_1488306216,3,0,0
1065937689478580172_221156168,3,0,0
1027687684098783441_1386754125,3,0,0
1032937438183713595_254807329,3,0,0
1055665117016713950_1948145857,3,0,0
1060687462803465008_176781815,3,0,0
1045760002630291962_2003916475,3,0,0
1046884839356932237_1432266831,3,0,0
1032532372604943139_1244358421,3,0,0
1063235646099145826_9399464,3,0,0
927990794393757786_550997825,3,0,0
1065862449494268130_1900305549,3,0,0
729027952125304799_598459246,3,0,0
1061387414688575757_330071355,3,0,0
804306588930233353_216323156,3,0,0
1068635344833282598_917628519,3,0,0
1068508680921764717_13324307,3,0,0
1059971533407525796_835839613,3,0,0
1058874336672228318_992427055,3,0,0
952839829640476889_182196053,3,0,0
1055530176996430166_1688401267,3,0,0
1065979548153460288_2059805300,3,0,0
1065937867007931477_285972380,3,0,0
1061805615023839191_1618270180,3,0,0
1065319420784308592_373862843,3,0,0
1065280867881232913_1649086321,3,0,0
1060900127163261127_21408815,3,0,0
1057449733442848217_2131368152,3,0,0
1050558456881013306_1447472871,3,0,0
999361433301343043_20607485,3,0,0
1039528401112220132_279878663,3,0,0
1008563942277357002_412513430,3,0,0
945254391487778928_213160115,3,0,0
1058072326935972008_260588105,3,0,0
1062691631261160995_35596668,3,0,0
904033013874845093_257873864,3,0,0
997055427603311454_618342793,3,0,0
492175573058630478_23169651,3,0,0
1055017294659084114_1042615790,3,0,0
1024736104388986468_214877016,3,0,0
1054418062365011654_420150362,3,0,0
1064502868943151598_1199183943,3,0,0
381278000677363932_10705743,3,0,0
1053234486995848862_2116106282,3,0,0
1052610004355646257_1997707303,3,0,0
987312263268644346_1119810236,3,0,0
1061632516125555313_1514957749,3,0,0
1065138099419277517_360621977,3,0,0
1062585715037854707_1295463861,3,0,0
1064029202582535546_1142576214,3,0,0
1054741999909201711_188539472,3,0,0
1061378473682930811_32041922,3,0,0
921767105971568728_1636891231,3,0,0
1062955118664082326_532012551,3,0,0
1056071629516998467_211013744,3,0,0
1067468391528937264_1635670652,3,0,0
1023982483936441266_512444155,3,0,0
1064559401047125609_891563546,3,0,0
1062934168745876521_1080043654,3,0,0
749148410932031925_1309327491,3,0,0
1059748237970022778_594385807,3,0,0
1063995818652471813_47644611,3,0,0
1055909758356065449_587587978,3,0,0
862635665341146478_181573960,3,0,0
1050738859717630623_733342757,3,0,0
1060135096137031145_415722822,3,0,0
1052742954005338512_543739645,3,0,0
1057884850538533384_7171907,3,0,0
959035342365633531_308389073,3,0,0
664154975889188269_249663000,3,0,0
1068818756807167189_1382084354,3,0,0
1065250610678146342_31043912,3,0,0
1065317691110873711_30956685,3,0,0
1062484905166864980_535658039,3,0,0
1053966889048272454_396694026,3,0,0
1031102065857483925_13956748,3,0,0
1050221371414343439_2088037874,3,0,0
1068918622143566628_1473522739,3,0,0
1063725182512033663_143649378,3,0,0
411681638010894805_213938117,3,0,0
1052747794609382683_1687934392,3,0,0
1051538083162845087_1453613546,3,0,0
934592218837896101_1531332897,3,0,0
397448314076403220_230881668,3,0,0
902157721334191803_1349975004,3,0,0
974223527343657577_642062403,3,0,0
1062549386618351256_314398210,3,0,0
1024141349774138280_30541253,3,0,0
431660339477244768_11002713,3,0,0
1061834182951783013_225993409,3,0,0
1064904160631961157_352329972,3,0,0
486391703447325909_263407866,3,0,0
855198970166604122_175635987,3,0,0
866010169091891687_297581607,3,0,0
1061539949144411411_49782274,3,0,0
1055421446035206685_2126364219,3,0,0
889222403014911364_1033525376,3,0,0
1064118563280212837_33413539,3,0,0
1048745691620042346_1628658832,3,0,0
1063634339597764481_28092160,3,0,0
966888451851460478_213560550,3,0,0
835530823381744845_936800958,3,0,0
594379362877788885_1942515,3,0,0
952380743173350895_266614424,3,0,0
999109836458615274_1838288511,3,0,0
1068661426533528885_14693164,3,0,0
1062776457619958265_259101401,3,0,0
1060094117971385696_1521262710,3,0,0
1068306950300218247_593318691,3,0,0
1009943293613669978_10562142,3,0,0
1025265356290260316_1733798198,3,0,0
1067042049142617850_1905470828,3,0,0
908661193374529253_1463659444,3,0,0
1059834525519257165_20339422,3,0,0
1054750204049014460_25701838,3,0,0
1068452364363319622_181304945,3,0,0
1052587050975321982_1519860982,3,0,0
707836428297348808_663124008,3,0,0
1024154871164762329_455534285,3,0,0
1019174586428802606_2025803184,3,0,0
1064637752924052842_1392985134,3,0,0
1057309395283739764_1448621152,3,0,0
1065485654314273757_143712897,3,0,0
1066070667143589933_197905939,3,0,0
1065966699595536159_1995369708,3,0,0
885109725761550538_684014269,3,0,0
1065972328533146692_851651870,3,0,0
1068839245417269621_871726521,3,0,0
972844828960044296_349113916,3,0,0
1052222201992092713_1471310294,3,0,0
1057365807735604111_22068679,3,0,0
1064969298554747483_1103085861,3,0,0
951054027856966244_963091947,3,0,0
1065365991038912515_1478022561,3,0,0
911752744522085089_40968707,3,0,0
1064661873917219800_224393891,3,0,0
1046477281370213989_1537406442,3,0,0
1063582240411243505_222462067,3,0,0
848206696409468645_16176538,3,0,0
992724225069466820_329728120,3,0,0
1042687503581492128_1071428499,3,0,0
1052142562905838835_1589321172,3,0,0
960827902474226547_1741904257,3,0,0
1061541535394943033_1332895627,3,0,0
1065882853562060473_275274034,3,0,0
1059688841465625584_675790061,3,0,0
865303862098340963_712322378,3,0,0
1064603707104611572_2091865562,3,0,0
1044617938411869551_1553945660,3,0,0
1056062385288016377_736253995,3,0,0
563157902560004327_257010705,3,0,0
1063792125238482234_189348236,3,0,0
1065286970953346561_1248015426,3,0,0
1065505968677179483_6001011,3,0,0
697928838239403630_644284270,3,0,0
411681638111283147_181737848,3,0,0
986264470097874630_640399466,3,0,0
1026134447215292658_972185971,3,0,0
1053703105676133452_1360985848,3,0,0
926495941430030418_179194555,3,0,0
624995355993688758_853874465,3,0,0
1061018462210259494_22087845,3,0,0
919485528898288723_1407741550,3,0,0
960240130000877723_145904541,3,0,0
1055401986064986668_1630587379,3,0,0
1056189916738075985_13645366,3,0,0
1055102391603023945_294242675,3,0,0
1065952881837180523_1799553424,3,0,0
853990818913780924_3859928,3,0,0
1065216115304164429_192573706,3,0,0
1051557365871716997_965168753,3,0,0
1066043441958036966_1412750712,3,0,0
1067320592243762511_514747440,3,0,0
999806410605184203_371899592,3,0,0
1052325978451617037_1562150392,3,0,0
806423679217791242_1414593931,3,0,0
1061157999941419697_21161183,3,0,0
1062494895518915613_177646158,3,0,0
1052067130990824484_1527021186,3,0,0
992834448021674772_461471685,3,0,0
1064827436348000303_272541841,3,0,0
905937258248191200_1028152862,3,0,0
1064372098276224645_1395871498,3,0,0
1062378303826785775_324882908,3,0,0
726523267828985809_176225042,3,0,0
1066040963404180791_1733478626,3,0,0
933715985774174588_1614007839,3,0,0
1059595905791399271_19732532,3,0,0
890907312975213500_5283035,3,0,0
1068694038069546588_1738728490,3,0,0
1064082934788853273_1951722370,3,0,0
1068467993353086027_262023032,3,0,0
1037878226241949466_1308649322,3,0,0
1053587521482613918_185264184,3,0,0
1067419779473142091_13163643,3,0,0
1055188468436230309_1621088767,3,0,0
788106048585245575_24919263,3,0,0
1063850560089446609_1353523797,3,0,0
1062368371212376782_1810128669,3,0,0
1042269728993269271_2000459692,3,0,0
1049298119993907548_363713637,3,0,0
1057935178296069729_216458714,3,0,0
1027969542266752322_1667828778,3,0,0
823245899302354465_866598502,3,0,0
1035988917749876695_1612298648,3,0,0
977652747126994241_1590698100,3,0,0
1064692493188345285_1667010266,3,0,0
1035400993489649287_1707390606,3,0,0
1047306152834579954_18944686,3,0,0
827602897620459681_284869119,3,0,0
1067495866359687229_430206097,3,0,0
1015434373300258164_1568779640,3,0,0
1000193201577714971_1672524920,3,0,0
1001670561305863527_15591672,3,0,0
1048408576314120749_289237885,3,0,0
1064649013744761995_304673710,3,0,0
946962868134062420_50251897,3,0,0
1068518304992105462_1137055931,3,0,0
846533636366564935_24940798,3,0,0
1039759747907571782_235064595,3,0,0
1051547530948983049_526787509,3,0,0
1065323608770156481_143756348,3,0,0
964945297434767986_48249635,3,0,0
890483004248896135_47679555,3,0,0
948706354533495328_1378297043,3,0,0
952555050870240660_1784012044,3,0,0
1063266078675850687_248513220,3,0,0
958772689118689997_528109349,3,0,0
776404954480785508_626317957,3,0,0
1026556900962453667_297066521,3,0,0
1064763873309587687_252634701,3,0,0
1065473639848394524_1674733374,3,0,0
1040019564762795142_329182338,3,0,0
955625488773489488_1087382503,3,0,0
752582887276881618_282672888,3,0,0
1065940452349806713_190490481,3,0,0
975091470686190166_210839317,3,0,0
1018476475119691726_505601656,3,0,0
1062538590661286310_282850165,3,0,0
1063259064081208477_1333259500,3,0,0
1051421569480434365_185501063,3,0,0
1063423880153087637_1286973150,3,0,0
1066050664241080066_533912600,3,0,0
869620791122346976_1586832319,3,0,0
1012795993434436374_49966611,3,0,0
1063174109323914443_1450482362,3,0,0
1065834273661457348_262455451,3,0,0
1064765722744626303_315333366,3,0,0
975569873609181752_182580785,3,0,0
744559302691537806_1227222319,3,0,0
1068847473181838546_38556266,3,0,0
1065632653528600368_918132114,3,0,0
1059873032396498378_333270152,3,0,0
1052196844693897486_7659367,3,0,0
1062939452906192338_175828630,3,0,0
1068436419900467358_1205529217,3,0,0
1067447727677302622_179195056,3,0,0
1065229190827022799_1588136989,3,0,0
1055831318556205722_2035049503,3,0,0
1029849046688341167_1509832182,3,0,0
1065782660847868582_280356765,3,0,0
367974300305895856_41153371,3,0,0
987629144295583903_557741003,3,0,0
958291027449926718_428436588,3,0,0
1061881879907165636_175769760,3,0,0
1066713023755225827_19113489,3,0,0
1065694695782380618_497317076,3,0,0
835848443287359622_227603379,3,0,0
1034601964108018653_2042216307,3,0,0
919271344533267140_398321655,3,0,0
1064724071945911002_272022349,3,0,0
1066848586329603869_1669204974,3,0,0
1065715732045834828_195787249,3,0,0
997228336978475615_1711000909,3,0,0
1048751352310903603_185693307,3,0,0
786393795208940306_1261700001,3,0,0
1040646355997517093_1687920600,3,0,0
1055217764459115904_1387389380,3,0,0
1057434290350011503_306312124,3,0,0
958647380650466561_45830486,3,0,0
1004373199936033227_255771795,3,0,0
1063579217017166376_1099944853,3,0,0
853605242861822854_418713111,3,0,0
954428950526943359_1810935119,3,0,0
918703026523806181_1210620453,3,0,0
963266657263357588_242037626,3,0,0
999462425163436164_793108555,3,0,0
915068263275940720_1013849849,3,0,0
1065672241149796609_232713735,3,0,0
1065528638146983747_2159269204,3,0,0
1061888328529887913_1835437575,3,0,0
1062072761553916371_22020643,3,0,0
964687097983334174_3993260,3,0,0
1033841350535176141_27679246,3,0,0
1066034532235546629_504103267,3,0,0
1067822250109410691_15160486,3,0,0
1068215687805258426_1550077161,3,0,0
1065231512048021640_5802859,3,0,0
1065690861163923256_1501495912,3,0,0
819310515055695756_515457244,3,0,0
1009354653911490502_23539614,3,0,0
1065662466733253004_45126671,3,0,0
1057295512148965928_2061909157,3,0,0
1037176740120654409_1156633099,3,0,0
1065335201309973077_1959759917,3,0,0
1063492276183435219_331609672,3,0,0
1062629785418599534_1492142050,3,0,0
1056813778985140622_223797415,3,0,0
821768069336621650_489041111,3,0,0
924744673133922827_528926345,3,0,0
1065945268998455517_734047639,3,0,0
1042772558657421225_55934926,3,0,0
1066085377297602665_2122681013,3,0,0
1044700278682590235_339482086,3,0,0
338619376613582809_23991912,3,0,0
976039424517344235_994277177,3,0,0
1061831812180289904_350833529,3,0,0
989557614602862391_3328054,3,0,0
1064234549819830839_175748419,3,0,0
790147719998719639_21566776,3,0,0
1010967301066483743_1301451689,3,0,0
981648816165404708_10993631,3,0,0
1067704745730814099_291949651,3,0,0
865746614751648627_999984405,3,0,0
1058300261078443653_7419648,3,0,0
972539488968983430_475695591,3,0,0
950226558568959064_17172370,3,0,0
1009038120750599721_225547738,3,0,0
913892835432703097_1372313944,3,0,0
1064484481853160364_2149879477,3,0,0
1033520834113045615_1687704480,3,0,0
1064789704524433676_285122817,3,0,0
1064378283902648174_208142574,3,0,0
1060213264770142363_1304099611,3,0,0
941807228011388000_183715230,3,0,0
1064479985802467317_1400144404,3,0,0
1052350633300899385_32490940,3,0,0
1019446138284451398_1603606448,3,0,0
941212481319441648_1667158428,3,0,0
1068704814074342056_16092473,3,0,0
1068173237621667967_2040840301,3,0,0
1060081197737912980_31878913,3,0,0
1051975564010541922_443443923,3,0,0
1055971737752314458_144101287,3,0,0
1049459222822370881_1134406390,3,0,0
961027332369111820_261449949,3,0,0
1014080275831427536_257127659,3,0,0
1056874680147304941_1577214663,3,0,0
1068590190689269152_474145012,3,0,0
1029934271194470782_2133435773,3,0,0
1046785862875438025_926476493,3,0,0
1049798934127075946_328503735,3,0,0
994486286681068330_1050472003,3,0,0
1067689431537721319_2082684006,3,0,0
755183931355557621_709535506,3,0,0
1065729749778990226_1145362336,3,0,0
373443783243025946_1339562,3,0,0
926652065374691484_1632730663,3,0,0
1064244494398608012_16214819,3,0,0
1063410696592325174_1110968869,3,0,0
1064557624219386359_373880495,3,0,0
1066637266647879586_1340048938,3,0,0
1065331953735420022_1648734465,3,0,0
1061947771503802776_8490029,3,0,0
956214594860132037_823642984,3,0,0
1034157360118631299_518483713,3,0,0
1046822306268482713_1350776442,3,0,0
1003468713225668519_23315560,3,0,0
1011936351804715219_1472207043,3,0,0
1060135363287328862_2436161,3,0,0
1068104894945013855_2020460875,3,0,0
1052803106335484116_1817305889,3,0,0
1005645995368266108_231293597,3,0,0
1065625505430598104_1600164699,3,0,0
572893167704077892_447274092,3,0,0
1063274207102340031_1294597785,3,0,0
1068253120283264940_1452318056,3,0,0
1049482432365044498_307412151,3,0,0
597333018404578829_711801912,3,0,0
1001596735615939482_33366291,3,0,0
1056776327165102998_15023569,3,0,0
1063435553548637731_1995369708,3,0,0
1049427513290161027_1722902973,3,0,0
992034102878155005_1354362059,3,0,0
1020296139945806611_1535717817,3,0,0
1051753365586553454_991036769,3,0,0
888069521999623261_180452268,3,0,0
1063046318502587518_1716082186,3,0,0
1057816978965245850_318211642,3,0,0
1059472074813187915_491923048,3,0,0
1064615130643506213_191605200,3,0,0
1054857192742185166_1412287681,3,0,0
882813635683619728_6909803,3,0,0
833065916546746883_1529279161,3,0,0
1058325811846214281_19623611,3,0,0
1055165631810149631_1740149006,3,0,0
1068610492232108281_53074097,3,0,0
902469480347332330_1546998834,3,0,0
826032842619477749_802294,3,0,0
1064525991323760073_40900380,3,0,0
1059523597534916771_1564208483,3,0,0
1049368356912369108_2113349866,3,0,0
1012726016609471097_21244977,3,0,0
1014383244914509770_185118888,3,0,0
1037876241874816969_1906124354,3,0,0
1020268983738194118_1566141045,3,0,0
1050913917335352318_193494715,3,0,0
1061002699917358250_1159464988,3,0,0
1023473251323884876_1530764492,3,0,0
1059327297572763907_42183261,3,0,0
1059076108086942453_204432053,3,0,0
1065589861597635705_500719664,3,0,0
1020425738997733679_296127053,3,0,0
1054209456386612352_1384759614,3,0,0
1062098554738700904_1624427555,3,0,0
814542309364777808_233008503,3,0,0
1047661774943090470_24583900,3,0,0
1033457485497889192_144561147,3,0,0
1059810163789972101_1515200815,3,0,0
1066073274406371795_2055220479,3,0,0
1051879499526566779_1433534859,3,0,0
1050818292049148319_645481181,3,0,0
1064633452299275877_1122084850,3,0,0
1063131559822325281_1783528548,3,0,0
1059982762144985524_3608099,3,0,0
1059506950540248669_244405144,3,0,0
1066663426661376714_183840855,3,0,0
1040917154000197512_2039854788,3,0,0
1063125712885667659_1904297196,3,0,0
919397061549118932_192247836,3,0,0
1065162536928917619_334268309,3,0,0
1066071917762542153_845114189,3,0,0
1002449416453523148_1420555160,3,0,0
904328342006553847_210831942,3,0,0
1056926160832488178_11458895,3,0,0
1066135136980615792_2159779783,3,0,0
981607304020181686_482340847,3,0,0
1028392037585044472_35066583,3,0,0
1065811686288036104_43162595,3,0,0
1064450948812175159_175799540,3,0,0
1010128855091377746_1593226532,3,0,0
1041275198156848952_256171038,3,0,0
602987870813909365_300348803,3,0,0
1064200615498905634_1320901053,3,0,0
1065624579147567883_1154015259,3,0,0
1018322032149707847_1935773886,3,0,0
1065531264006697186_279503147,3,0,0
747267410901526309_32040184,3,0,0
1020320215684668209_280615565,3,0,0
1059291461881124689_195620468,3,0,0
1026143892816429098_761264255,3,0,0
1055287917187512017_12473660,3,0,0
1047214301157253167_19593063,3,0,0
1065138124124810478_1100918034,3,0,0
1063177031991560008_330438456,3,0,0
1052670190983835641_13758834,3,0,0
1028273069775294196_312395930,3,0,0
404210741394178312_206838231,3,0,0
1058552784448510157_315155885,3,0,0
822518085266761504_42842616,3,0,0
1068858663509401550_294256254,3,0,0
1055014225486833799_31012073,3,0,0
1010956963995698586_31437800,3,0,0
1068357479407974332_184883996,3,0,0
454615032832556913_305930606,3,0,0
1068773520257072097_630384365,3,0,0
1066086255224768119_1937856616,3,0,0
710994443124485573_43668466,3,0,0
455367378445937122_249351161,3,0,0
1057914350463141055_1998327352,3,0,0
1057490198810134021_519865576,3,0,0
962364396210998755_349607290,3,0,0
1065776705849147413_548700399,3,0,0
987151890073850424_516908395,3,0,0
1065803521359954626_39110335,3,0,0
1064329984161215540_420603708,3,0,0
1065389262588723833_20296903,3,0,0
1065686351716980456_957506188,3,0,0
1065500406152767765_1571144425,3,0,0
1059644171771127300_1370483784,3,0,0
1054532507852828315_236107778,3,0,0
1058245143624626265_1690965459,3,0,0
1065239901805081364_28547683,3,0,0
1061713734588286868_1565559720,3,0,0
1068446060416576642_1007719842,3,0,0
1066060770072115354_347817093,3,0,0
1027558498586627700_16608106,3,0,0
1045288124148191115_243569706,3,0,0
1061457604932332374_1036812105,3,0,0
670679022401299461_322875584,3,0,0
927208979439417463_313425637,3,0,0
941337556527922627_1410756326,3,0,0
1047905744134466650_1530748706,3,0,0
965055040029846580_386847938,3,0,0
1056498793852020570_769232920,3,0,0
685532215521749607_14454265,3,0,0
1038273674509038107_2055734107,3,0,0
1063767997723836319_1105689222,3,0,0
1049003862856623589_317531336,3,0,0
1065216228726867522_2000194032,3,0,0
1064801684297691333_614859939,3,0,0
1068576392111947591_203418294,3,0,0
1068460563192610763_1447456790,3,0,0
512799850909010467_211104993,3,0,0
926680078345330898_1373808351,3,0,0
1063625721537024567_42162995,3,0,0
1063523647327132595_1743127645,3,0,0
961231480768862252_9142469,3,0,0
859271311359359201_41979237,3,0,0
1033462518687268539_276155574,3,0,0
1016961258775403453_643047325,3,0,0
1056490747027093670_636920605,3,0,0
1007369471741191263_225328384,3,0,0
893134990070137932_608171680,3,0,0
1005892616719152214_584088820,3,0,0
1067999977177621835_302974872,3,0,0
1068147403959244905_1501374037,3,0,0
1065215689885157346_1483969544,3,0,0
965563013588463402_1147148210,3,0,0
1065234093904205388_1185714836,3,0,0
1065331305813535104_23736945,3,0,0
1060819919931022057_270507405,3,0,0
928337717054247372_1508661891,3,0,0
1052259742599319072_1313351250,3,0,0
1041965616457956334_313337413,3,0,0
1035092732322890801_2025803184,3,0,0
779334540060929804_242670394,3,0,0
1032806335599380351_1582252848,3,0,0
908762452436113237_399102740,3,0,0
980200810175047874_1360660553,3,0,0
1063079559049492669_1412112029,3,0,0
1065098846934479144_536503403,3,0,0
1018992289259815603_13148167,3,0,0
1059516841062780451_1690951490,3,0,0
859445262716948322_591307226,3,0,0
1052473132398433619_1521729116,3,0,0
1062510862096079491_1577418781,3,0,0
1068217473037478190_177019329,3,0,0
1057576982366064080_1349030962,3,0,0
1068207349770552480_2169030576,3,0,0
954592671568033509_1743730060,3,0,0
1065638365483679773_185827991,3,0,0
1064288734729936566_213865454,3,0,0
1049123633145203221_1648746425,3,0,0
1038601244119732403_2113890579,3,0,0
1012018739606031352_531244193,3,0,0
1015132001233975962_1747989,3,0,0
1058062886221225458_200503942,3,0,0
1042441225004202366_608446613,3,0,0
1040144351466465783_45639713,3,0,0
1063007535830221852_1395283664,3,0,0
1054672816297194040_246422539,3,0,0
1053603837778058375_313989086,3,0,0
744266786744457276_496500405,3,0,0
702679923241072687_628711357,3,0,0
1042561250515282793_1616100825,3,0,0
986933219026301947_1833541563,3,0,0
1065717946394688121_1691216869,3,0,0
1063813210153798156_1127961393,3,0,0
1066211714861446563_29052892,3,0,0
968948602808675720_234940362,3,0,0
1005992417901018307_424583710,3,0,0
681796426928136961_56002983,3,0,0
1066073146534666756_254474615,3,0,0
1016830548734869321_1203491758,3,0,0
709809943370260795_885762039,3,0,0
1062538183054207517_324118849,3,0,0
1064338980797255710_188835355,3,0,0
1068264831075325965_41464709,3,0,0
1051771674119179927_195773138,3,0,0
1058373558441418233_1994776094,3,0,0
931960777379239082_366819692,3,0,0
1061897700238686593_2108810509,3,0,0
989866550224633616_1199887958,3,0,0
719340438211438076_202742728,3,0,0
623569923917292956_6618400,3,0,0
924039505699230059_35707131,3,0,0
1065975561954112036_1998860363,3,0,0
1059016231008031745_369606748,3,0,0
1030305249837734101_578809885,3,0,0
1065604738617736589_871884638,3,0,0
911671428324841473_1503367869,3,0,0
1064458616171876201_387020466,3,0,0
978449509268293300_1707901504,3,0,0
630580615783395642_276350267,3,0,0
966949821894569808_1191397506,3,0,0
305259847807403671_5734096,3,0,0
606263337333388771_2166628,3,0,0
975828832146760126_1493318143,3,0,0
