ImageID,Num_of_Positive,Num_of_Neutral,Num_of_Negative
1063839725740605812_44968567,2,1,0
1066007329906003601_1572710162,2,1,0
1063110368358866808_392576062,2,1,0
975326019974490999_1446984505,2,1,0
1049623464872614981_1732062406,2,1,0
1057015810523109741_2102658301,2,1,0
811311877320751769_279544237,2,1,0
1026183901289731806_2078841620,2,1,0
1054001552823595681_262174267,2,1,0
944351661934119792_994277177,2,1,0
1058000827826115892_378972372,2,1,0
1068111322860802794_936863123,2,1,0
1053033163155945355_29541900,2,1,0
1043187911547658238_407799582,2,1,0
1044879367619180422_391211244,2,1,0
1058268442425746455_337229792,2,1,0
1064581009963631661_1337020144,2,1,0
969799409616059374_1505645797,2,1,0
1054024440248525096_1706646527,2,1,0
1055408369945349952_1390711090,2,1,0
982984335807710028_983356503,2,1,0
1065177976857604790_31657731,2,1,0
1007599805987375242_5657129,2,1,0
843380345969688887_342796135,2,1,0
1045731808041622467_200452421,2,1,0
1049632119524640375_7656744,2,1,0
1065558120940755149_390273381,2,1,0
698446887528602404_179046957,2,1,0
1068507443618173484_44143635,2,1,0
1051794242125490314_1425763129,2,1,0
1026824882547568905_1682919587,2,1,0
1054958970866153858_21236453,2,1,0
268468430036785571_27754085,2,1,0
1004418595483398933_1962556387,2,1,0
964589975268009910_1509534136,2,1,0
1047514192702585755_2010618565,2,1,0
787703278696172555_219816570,2,1,0
1050896450555241052_233741047,2,1,0
1063745823788540805_1005688623,2,1,0
1015846397935202128_1573639714,2,1,0
815461381330856947_1172464505,2,1,0
1017518759329105142_2122126760,2,1,0
1009890060255657905_1553018870,2,1,0
1065327137764067648_215525177,2,1,0
399314894304302751_313820500,2,1,0
1032707207769331060_279536252,2,1,0
1065518698514687102_1274715072,2,1,0
1065948213468070808_2100633711,2,1,0
1059442022123214073_1598954516,2,1,0
482340934747334873_191024009,2,1,0
984385980551175857_37292086,2,1,0
1064305646553571214_257629390,2,1,0
1015890351890748816_438303188,2,1,0
1052151341987098360_1693936498,2,1,0
1053852107646424754_281801012,2,1,0
941540000694950402_1765203989,2,1,0
836209543827123977_35421754,2,1,0
587539845816736289_294439821,2,1,0
1057120258769003221_671179839,2,1,0
1062997979440816445_47880455,2,1,0
1065544623838932952_12069042,2,1,0
960921336163780108_215092224,2,1,0
132828432961483486_12853947,2,1,0
1065116945135028119_12760368,2,1,0
1011145264900867449_1906083840,2,1,0
1064710414864388542_1811082467,2,1,0
981788745000900244_1099874180,2,1,0
1065233381027287159_421810323,2,1,0
1060606293583259869_33376209,2,1,0
1068569411319658215_376570924,2,1,0
1068494663944168924_1385184792,2,1,0
902112841386036017_994277177,2,1,0
1065520796717024125_1391371791,2,1,0
875231751111648794_284387504,2,1,0
992313611689207818_646565329,2,1,0
1066209525434239522_290372385,2,1,0
1062085727669258273_2085138905,2,1,0
960857399075998289_1303078777,2,1,0
553093796523789531_17529466,2,1,0
1040023268893569839_1713990683,2,1,0
1014651426027193408_2025803184,2,1,0
906611888491077269_1553087566,2,1,0
640800879873093822_42701531,2,1,0
1026217501728122527_298114808,2,1,0
1064113266998060511_1447678272,2,1,0
1053545385747466211_274728760,2,1,0
1059182272751968412_2000929455,2,1,0
1064994992508683548_31840816,2,1,0
1066070948362695665_1998860363,2,1,0
1037292731699007744_180550227,2,1,0
807707054407206726_332635304,2,1,0
1064643053047834082_2126045056,2,1,0
1052295718949840087_201547776,2,1,0
887211973778857846_21856014,2,1,0
813766533889006187_271210901,2,1,0
1034589758791169897_305560076,2,1,0
859661898008885308_229374221,2,1,0
1062605370863679876_15084125,2,1,0
1054805768267836753_1818212250,2,1,0
1063760680349184469_300413947,2,1,0
1003892879338577390_670700326,2,1,0
808271393191275853_190904522,2,1,0
893430091830350584_1464353155,2,1,0
1063055398642351095_203347269,2,1,0
1058170869792495380_2033052420,2,1,0
1061539208883588876_651487546,2,1,0
1061708277073086141_559915544,2,1,0
1061929649732627865_1803189394,2,1,0
689668973801134037_524225404,2,1,0
1042131415524309273_618481661,2,1,0
1061026400449919259_2112302109,2,1,0
1060439099376795955_1766834735,2,1,0
1012063569331649244_334737077,2,1,0
1064197490141342303_1517973881,2,1,0
1063095830568238953_1298228582,2,1,0
1064834744892043637_1430464651,2,1,0
1068573721881662678_1795816204,2,1,0
1062635242608987848_1218960322,2,1,0
1050190670671474622_591599954,2,1,0
1063864615756229746_1414849218,2,1,0
1046903082196569694_1350776442,2,1,0
1068238328022290070_328948698,2,1,0
840644003102760894_1141630038,2,1,0
713842369272356830_229741670,2,1,0
908148419736147275_1010878364,2,1,0
1068711628424825570_1917441489,2,1,0
1064238753399262901_1566371106,2,1,0
1055834584071111972_47382144,2,1,0
907135902443183150_1528967118,2,1,0
1059418404012856385_1420238236,2,1,0
952654439171461246_180550227,2,1,0
925410884085768328_197218479,2,1,0
1061583864616097993_1387778749,2,1,0
860194140421489075_190823199,2,1,0
1065093901748502669_300522527,2,1,0
1065381064327424683_285042681,2,1,0
1066896622321050985_1025168,2,1,0
1068259254410273660_32162423,2,1,0
831923729268332272_1143914212,2,1,0
1055259370474196358_1018355274,2,1,0
876156693322574431_459731193,2,1,0
1055315574451693248_194612136,2,1,0
1033230806661960035_445946251,2,1,0
1015290107778618026_266496843,2,1,0
1059763943978777320_211026997,2,1,0
1059459564250090263_213790273,2,1,0
1065530582974981288_43510632,2,1,0
1064855338417824984_226196192,2,1,0
948643918777399179_1689141004,2,1,0
1053785006920314679_1451951930,2,1,0
1034957745852307851_18891077,2,1,0
946661964477328214_1721305729,2,1,0
674087019932764523_191954817,2,1,0
1064506874697371283_2155179882,2,1,0
1062157061117515184_1158841348,2,1,0
1065826884028679584_366241488,2,1,0
882029467781486685_1264020693,2,1,0
1065130934191675160_1334814500,2,1,0
1066473293695868067_1198362998,2,1,0
616693027191518073_225503451,2,1,0
1064777719184329257_348293809,2,1,0
1051024256474810039_775390000,2,1,0
1003768857649452776_273289836,2,1,0
965349695096815906_268159543,2,1,0
1055361553319835059_1631033820,2,1,0
1065013520816047845_30193744,2,1,0
1021383237136752162_1804931222,2,1,0
943139785151767489_34415151,2,1,0
1059816964938280687_380271290,2,1,0
736323474555019971_538652183,2,1,0
1065482249380431181_1579749992,2,1,0
984490556705081367_994277177,2,1,0
1067773543991300128_11282643,2,1,0
1064021602796860881_241790796,2,1,0
1027786513285112844_5024856,2,1,0
1058360450731209138_1385057555,2,1,0
743745925685666831_29467264,2,1,0
809275187412905509_656029650,2,1,0
1065247097913505673_2005517460,2,1,0
1023794775081723420_14227408,2,1,0
1065384963552082970_1220166054,2,1,0
1048401385767542688_5038302,2,1,0
1011690579866983762_290876318,2,1,0
693024066222734775_700415046,2,1,0
1064967537511219093_392637926,2,1,0
1010513060945869620_253011165,2,1,0
1060833848779208131_478196,2,1,0
1062340899425843483_17607397,2,1,0
1052146512960057025_5107458,2,1,0
1064461043710941662_1780282165,2,1,0
1063927812542993734_1980734644,2,1,0
1064983485906232748_579281608,2,1,0
1065900221023540998_1822781940,2,1,0
1047629854829948566_193158818,2,1,0
996393033988710835_43426159,2,1,0
1065535364397223601_546435210,2,1,0
1057142161864218552_1383975084,2,1,0
1053045758962321921_33097961,2,1,0
976371219581360394_1524371013,2,1,0
1061905457614122555_1071417266,2,1,0
1066048907667571915_347518584,2,1,0
1067677959798281277_257639756,2,1,0
1021864625400398213_283360463,2,1,0
1015943382799994174_403314,2,1,0
962363784633170050_333104269,2,1,0
947171458423652059_5988774,2,1,0
1065632227805356118_1141100759,2,1,0
1057586428650772663_215880053,2,1,0
1068082577455687337_1838145488,2,1,0
1037699196133499900_1627309023,2,1,0
846556728202124163_279018349,2,1,0
1065273318294791729_42752664,2,1,0
1063409763485772128_244799121,2,1,0
1065783008161465355_19536824,2,1,0
983584829961203387_1504839922,2,1,0
1036569051579699217_283916171,2,1,0
927072216318596338_14739980,2,1,0
1068450279153001922_193731336,2,1,0
889973015859817067_19290121,2,1,0
1059736967148163560_1975913539,2,1,0
1016250755942898503_1308223253,2,1,0
1061456433363507784_324768029,2,1,0
1016362529060571667_617422833,2,1,0
1061627698013087303_21799680,2,1,0
1021829776138286631_1482377284,2,1,0
568980761438034564_13685741,2,1,0
1062426629992892780_465507321,2,1,0
1063287727249035158_307268458,2,1,0
1060588276064759390_1435619650,2,1,0
349501076988717261_188415473,2,1,0
769093674359155116_439022905,2,1,0
832494344981582104_1481752435,2,1,0
1065197862516142594_2111579587,2,1,0
981647916408554438_552040559,2,1,0
1063694200302763103_30933102,2,1,0
983854755472841051_1473510613,2,1,0
1065342132522382150_1397809155,2,1,0
1057984235001426656_33008659,2,1,0
1064802936437901119_3562848,2,1,0
1053061101257340762_26168692,2,1,0
1053970888557581360_1276496268,2,1,0
1003892937446778632_31285632,2,1,0
1020956965466896366_5551884,2,1,0
1027673604305861319_1436743213,2,1,0
964811881469270411_330025853,2,1,0
1028351098268959323_1286958343,2,1,0
1068625880209514417_2160972902,2,1,0
1060169137663433065_30274277,2,1,0
1062614166561509137_276843218,2,1,0
1028624168236466283_1722676903,2,1,0
981244693028140916_1411067940,2,1,0
886340703837020500_1082871,2,1,0
1066127008457683140_1561006147,2,1,0
1015991666107337500_1395261393,2,1,0
1062202647966935051_1030793,2,1,0
1067489432023180713_1632998688,2,1,0
1056278431509809015_178355800,2,1,0
1049798063926615053_1501613910,2,1,0
981372878934441748_14306470,2,1,0
932889063759727946_385674018,2,1,0
985880465509891011_1487568501,2,1,0
925020845044609969_3383531,2,1,0
895014273574249384_1271799871,2,1,0
1000497425483331304_1699722076,2,1,0
856530145618492364_605545061,2,1,0
1066053738102206602_1432205971,2,1,0
1051770300862650808_463273669,2,1,0
463845015508552108_197783649,2,1,0
595212414783461006_13921156,2,1,0
1062539800118160671_236764218,2,1,0
791270072548566292_261337536,2,1,0
1036164430271502204_1467813732,2,1,0
1063187897312141986_52974663,2,1,0
1065448079652260304_51894833,2,1,0
1065721980954247630_1937086695,2,1,0
884251991380558220_1544142783,2,1,0
1022338503539056807_1997772455,2,1,0
1004422578862975852_1151235153,2,1,0
967196121861991549_361333594,2,1,0
1012411172546198934_1611164142,2,1,0
1065432426129046595_616801710,2,1,0
1065515128961810284_765221198,2,1,0
937959882144154510_1604769415,2,1,0
1062576572301676430_251103170,2,1,0
1065171360517479414_766191045,2,1,0
1053688044125285264_230557681,2,1,0
706352367465232276_239215348,2,1,0
878295404776102851_553065613,2,1,0
981053276502034758_640082241,2,1,0
1045114553253738464_2020679588,2,1,0
494344885899081051_348005748,2,1,0
1021105055186462170_663124008,2,1,0
1063050955550606739_1064548824,2,1,0
1058527002577134184_1323999407,2,1,0
893641122067284975_385485031,2,1,0
1061191500568264290_48745574,2,1,0
1067490964108944768_1127512504,2,1,0
1041446737340599107_1330637881,2,1,0
756839542324832426_394203945,2,1,0
1046709349929281938_243846881,2,1,0
1000929038305431392_187441122,2,1,0
997421083492144900_422340564,2,1,0
1062559034523473183_2018802516,2,1,0
929821142411690294_35066583,2,1,0
1052307589007321281_1504473753,2,1,0
1063820779398193741_38123415,2,1,0
859620433857483215_31833971,2,1,0
1060497052440418261_1556925980,2,1,0
1065136134026127421_2112310985,2,1,0
1068195447359250866_1474900615,2,1,0
1062022675750303755_581895109,2,1,0
985595176600308302_51401633,2,1,0
988281689517925512_309958912,2,1,0
1011817200060763003_499469129,2,1,0
1064437694156872309_1701684197,2,1,0
1040309882270973813_1813211470,2,1,0
1059296688542154654_556514958,2,1,0
882561065735335595_1465259010,2,1,0
1001481339887326575_1137972724,2,1,0
1068232829533843953_39659507,2,1,0
1052731182427964146_1980696567,2,1,0
1050614804982947831_1424989502,2,1,0
1059396159948889846_24437726,2,1,0
1037243277252414952_1694979786,2,1,0
906103661351130742_27935244,2,1,0
1019671261295371418_22228032,2,1,0
945902599520256462_6005383,2,1,0
683493711128787222_1194650733,2,1,0
1065286818935951878_409356363,2,1,0
1057235734013336837_1650083510,2,1,0
830132278584167342_280421553,2,1,0
1022495367478395159_15265527,2,1,0
1068909644452895171_1444516701,2,1,0
1042089744102200115_2030889739,2,1,0
1060985913607752955_37224642,2,1,0
1063957709515794677_490763721,2,1,0
1052103908485687118_1131956464,2,1,0
1067470009091838011_184619947,2,1,0
1064430052064270107_680300676,2,1,0
423044159516082979_204294255,2,1,0
1043490743828033563_1584249555,2,1,0
1047940991652332411_436785127,2,1,0
831272411408875298_234021774,2,1,0
965953550433719002_966647115,2,1,0
1063473886186940211_844426256,2,1,0
1033502411897424962_1718622546,2,1,0
853736442357950686_279410841,2,1,0
1060855993019143652_329499100,2,1,0
961745461031661771_477982235,2,1,0
931339729291577835_994277177,2,1,0
259819847967683440_50698435,2,1,0
990880766982247173_444373987,2,1,0
1047149218486192720_2054323233,2,1,0
1053778375811060621_25923379,2,1,0
898929865944968607_1608262282,2,1,0
667588482938114113_32932755,2,1,0
1062908326816323668_210938141,2,1,0
970476135622134440_1446564113,2,1,0
1053820397745558269_630503027,2,1,0
997617779589402216_1951215658,2,1,0
926460157472877868_1158863658,2,1,0
1065512740154799965_190491308,2,1,0
936825947811298775_1536392638,2,1,0
844479766002490206_177286365,2,1,0
989466331441643901_322779719,2,1,0
1064039000732080489_1774429869,2,1,0
1068161653971193896_49132403,2,1,0
1026002888090756437_290452856,2,1,0
1050192011930334892_1180810988,2,1,0
960980202522549437_234750646,2,1,0
254377975218162272_175106009,2,1,0
1066132224211527697_233689,2,1,0
935765674275861688_35533548,2,1,0
819566515298265755_314247585,2,1,0
964662679844745469_810793643,2,1,0
1068074234633437769_1606101199,2,1,0
1058643147383550286_1608928243,2,1,0
946391068854505849_1241637867,2,1,0
858012591760296738_548338025,2,1,0
1064771694292128660_181177835,2,1,0
1032276330538079482_196739356,2,1,0
1042748871901504143_1593232103,2,1,0
1068398532866204799_1976370632,2,1,0
1060381614172533658_13311787,2,1,0
1049774524465299407_273005142,2,1,0
915438638018816836_33544569,2,1,0
964293464566535147_1486658587,2,1,0
800065978942045744_1628534,2,1,0
1041689913785297583_1634784585,2,1,0
1003708683335732721_1545418298,2,1,0
1065844809107946101_37396197,2,1,0
1055843681877463598_199747403,2,1,0
1055809394374373034_10523354,2,1,0
921389547613336916_322899108,2,1,0
1025278699245416346_358694874,2,1,0
1006909938611242175_1691223824,2,1,0
1060507572127203634_1440829159,2,1,0
796950853422196960_1231527857,2,1,0
1062530975969485035_2118925167,2,1,0
982754742570574660_1510309087,2,1,0
1059660863966700466_854936943,2,1,0
1064998375660960450_197972285,2,1,0
1068712141005301169_1624549392,2,1,0
1059541168338582316_1647798661,2,1,0
1063175422512232140_1658154380,2,1,0
527361699034724988_303981821,2,1,0
1062846847555497496_1986553098,2,1,0
1053729263178435361_403758025,2,1,0
1011159635700554525_1928507373,2,1,0
1058617487887315610_1440095651,2,1,0
1009761797750080005_1039092511,2,1,0
995440695891589144_2110526405,2,1,0
1064827144469396266_683839781,2,1,0
1062232396078504197_30162805,2,1,0
1063219970647282406_49220531,2,1,0
1063707866470015863_1142483831,2,1,0
1065137237709145444_2025803184,2,1,0
1056294078916122960_2087687357,2,1,0
787553795831583910_23750852,2,1,0
1021237421933684059_1402348160,2,1,0
1066743795326502923_1482799721,2,1,0
989976074844894143_244144347,2,1,0
1040953509429167656_776248632,2,1,0
1063826233387418833_646404896,2,1,0
976510936938651587_37220198,2,1,0
1011576425527161490_196108371,2,1,0
927812047686158358_258877641,2,1,0
998975037314516249_300281872,2,1,0
1051923684192339133_240321712,2,1,0
994617287623765368_203164538,2,1,0
1043569575964773810_1930134674,2,1,0
1066023071332054151_2057896932,2,1,0
1065761231932931330_477229014,2,1,0
1065923275818950811_1831575151,2,1,0
1065896407288259724_2053049616,2,1,0
1032360246335237656_251330762,2,1,0
770235331479689540_5199949,2,1,0
1064820167889732562_246763919,2,1,0
1061278694345398223_370732420,2,1,0
1068617255999445063_187598269,2,1,0
877833352850558955_15002418,2,1,0
853991122907265826_512828677,2,1,0
1063313310061943479_2028053061,2,1,0
1065436856403969111_1266926104,2,1,0
1041656124890031073_246392951,2,1,0
1058889247271786722_307096893,2,1,0
1066146486336810532_1199017234,2,1,0
998950052701492156_28707131,2,1,0
1065614233589896404_1902753700,2,1,0
1065992462947208323_1691818474,2,1,0
900152788125328952_11999712,2,1,0
1066189588933799409_341431946,2,1,0
1068657661237382415_17370882,2,1,0
1063680677606662261_1447818143,2,1,0
985661668565599758_30016168,2,1,0
891224717485963027_1397404892,2,1,0
1051534215215617337_223551572,2,1,0
1064520965788738661_179099808,2,1,0
1055635960279649840_1534961586,2,1,0
1065861749711123335_1545548403,2,1,0
1064372237250110934_1780246320,2,1,0
1061873668159812337_375455107,2,1,0
1049746746909935717_1050068089,2,1,0
267459929344230377_52018503,2,1,0
945983962109135572_1780683793,2,1,0
1063929259560379724_223653944,2,1,0
1052298167616279331_1516681027,2,1,0
1017329991919724936_253158705,2,1,0
1009450795015824202_654227519,2,1,0
1024816433742422767_11818271,2,1,0
1056729353309668646_355139112,2,1,0
1062198748488734873_1425165581,2,1,0
1066451827299939249_1364571,2,1,0
873088173327148680_187549248,2,1,0
1065420634927779768_28978954,2,1,0
860120856067114250_243654672,2,1,0
964679974416796810_270735754,2,1,0
1066270268009803414_1496464666,2,1,0
301296841839050933_19109319,2,1,0
1067023601222088613_2098629924,2,1,0
1060806217196129351_219155018,2,1,0
1066143898962272829_525331575,2,1,0
1063018942979350760_212849839,2,1,0
888197837032554731_252651567,2,1,0
978903640137534773_31443842,2,1,0
1059916792915360876_4128134,2,1,0
1052356156111810651_1761918931,2,1,0
951491441933666479_1705049593,2,1,0
651347567208862791_189589900,2,1,0
1016246709100228772_214246291,2,1,0
990134275609813560_31457647,2,1,0
1008510388901062166_309958912,2,1,0
1038372500126895561_49721602,2,1,0
924255879842241303_301616029,2,1,0
1065899305735826512_1543903594,2,1,0
1050067207036456498_1945473186,2,1,0
1025581006966973066_44172519,2,1,0
1058921135397984322_222880821,2,1,0
1059619361648950722_175463470,2,1,0
889896883673502760_394286412,2,1,0
1040704033139507767_35066583,2,1,0
1068102184183622840_56121370,2,1,0
1020894464119478203_15980068,2,1,0
1038116573460891373_1912816344,2,1,0
1053868707402767512_328232326,2,1,0
1037347992974263321_1006638200,2,1,0
839048600012783697_301485831,2,1,0
1064537634094142905_1541013540,2,1,0
946191315520517754_222762620,2,1,0
1065273903560751784_2007168805,2,1,0
1062107521252123817_2126045056,2,1,0
1010338118716419369_269262106,2,1,0
1066184966742552833_1974850843,2,1,0
947958580151304507_1215448311,2,1,0
1059062506657166777_1604758852,2,1,0
1065396689392166516_578341592,2,1,0
947430527467367639_193850874,2,1,0
693655138353629027_272763152,2,1,0
1041414791818082443_1379142525,2,1,0
1021679516651379659_578809885,2,1,0
815293060722158777_391708034,2,1,0
1058391742661602500_1206475842,2,1,0
1051513663749785712_2061084513,2,1,0
1068567123454406983_340732635,2,1,0
1068810173926091229_253233081,2,1,0
985430427210367147_1009183855,2,1,0
1068868594558671556_1309183941,2,1,0
1063468484084293137_35197742,2,1,0
1052818443557047433_192618234,2,1,0
1065968190197481453_224841422,2,1,0
1060882975067984159_511128059,2,1,0
1058344825446274580_266866604,2,1,0
895347583702982148_1224601974,2,1,0
1066041662775784030_2122675283,2,1,0
723203165234484657_182543924,2,1,0
1058515129886471086_1340314251,2,1,0
1064594276942218422_1488370896,2,1,0
1067394252845625985_28032571,2,1,0
1064265976615220203_1457468019,2,1,0
699871732283047821_459846118,2,1,0
1067710995124011332_1735097383,2,1,0
1064240089998216990_232216202,2,1,0
1063072644721774345_206566250,2,1,0
1063969901902159076_342481398,2,1,0
787251226889208939_188693632,2,1,0
1013273066439061744_1181431163,2,1,0
1064856618384888192_232890899,2,1,0
871050326047002245_322315322,2,1,0
931138141964886980_232137199,2,1,0
1065944216888553671_254685395,2,1,0
927234078137138115_1409890013,2,1,0
1053306752407680267_1171139588,2,1,0
1056651541921144896_1739331287,2,1,0
1066196335154601783_1117928494,2,1,0
1068426394113687155_32634878,2,1,0
1063812836460764852_283749006,2,1,0
1068053818751487484_1368737978,2,1,0
968178426236986229_1223030855,2,1,0
1065887409514864914_2163028191,2,1,0
1064799599022649880_1965053659,2,1,0
960402823635488174_1674021234,2,1,0
1067411768017952733_1464029614,2,1,0
1050869138442604289_1261859786,2,1,0
1004301418770915060_1415854278,2,1,0
1056571080146680270_1099861533,2,1,0
1061563162328195691_404788479,2,1,0
969138040942768305_178753467,2,1,0
991401495249206038_49931965,2,1,0
835643024556473020_183478629,2,1,0
800294767503671350_18427623,2,1,0
858374491817495254_211225625,2,1,0
626816021653444001_25817900,2,1,0
1065878689189439956_1569924841,2,1,0
829135827799126791_36845267,2,1,0
1064276698016750069_1239570229,2,1,0
1058810525228582619_53308184,2,1,0
1063821014112266613_1495034217,2,1,0
1060385959153692125_1374757746,2,1,0
1052110661340361643_9776531,2,1,0
1049464514433352586_17342911,2,1,0
1054515341629243024_209330174,2,1,0
1047174942732096135_319298875,2,1,0
969086283627219694_1785349977,2,1,0
1064120974173876738_249102891,2,1,0
1034112024768153547_384334352,2,1,0
1039342027254530987_1597402303,2,1,0
1065911248660758354_1667870286,2,1,0
954949326655264647_1005924676,2,1,0
709078944457753966_269891856,2,1,0
753724643673187269_1381996607,2,1,0
1067501362234924615_1564834230,2,1,0
674027813839132548_204636876,2,1,0
1068232715095830894_1491933899,2,1,0
1053586879385138860_5914316,2,1,0
1063881858984973312_204484612,2,1,0
943633413010490990_206872944,2,1,0
1063876478377456322_500401339,2,1,0
1037176223867374840_2551570,2,1,0
1065838042590587753_2160913433,2,1,0
1042290170143057419_178769232,2,1,0
1017514710650925696_213956355,2,1,0
697566013115543602_291357251,2,1,0
1060726321964979359_1835322116,2,1,0
911403453618656879_187965068,2,1,0
487188485932111741_304877356,2,1,0
1062711468961257715_852292773,2,1,0
1034866858970697125_1360939466,2,1,0
1049998195955423477_1715458669,2,1,0
976291059488343001_32763151,2,1,0
1062667465831383026_1835333998,2,1,0
1041439646157058263_184598275,2,1,0
1060888166758593258_1477021003,2,1,0
1032627976137138612_2043354663,2,1,0
1053050320593899059_26366810,2,1,0
1031952498683939232_994277177,2,1,0
1050090572354025455_1424472428,2,1,0
942982662468096253_743814307,2,1,0
1068237007937971019_17146127,2,1,0
853656133375510653_226317961,2,1,0
923053349157654118_936254530,2,1,0
1047308708335622434_43345293,2,1,0
1050406456309980356_322712182,2,1,0
945263858345906949_8123651,2,1,0
1013949832330223224_1331196798,2,1,0
934749400512700327_290426126,2,1,0
1068266988530051088_45666801,2,1,0
872541169911984470_211445123,2,1,0
1048635291025790062_905085500,2,1,0
1008694146574295353_1992101255,2,1,0
1065209628091494026_1543903594,2,1,0
1037926857625250277_1018206481,2,1,0
1030145161563621628_971586425,2,1,0
958761941934942802_383533209,2,1,0
936237187118543036_178753467,2,1,0
959037812228133697_247485419,2,1,0
1047417083179195448_1102756174,2,1,0
1050650251605102877_320671587,2,1,0
1057328926428653045_1352595408,2,1,0
1063854600144641458_1708214694,2,1,0
1051812467507944116_1643337261,2,1,0
823066008119976379_13243111,2,1,0
1051613666447362219_424600673,2,1,0
1054698203461592597_182376160,2,1,0
1068579921893753008_344771503,2,1,0
983410528014178997_853067693,2,1,0
1059574545273114258_2142480818,2,1,0
1063808473887752814_1927167127,2,1,0
1065823958964340044_278777784,2,1,0
1065996796398967130_203441061,2,1,0
840088873102544235_1533710578,2,1,0
1000586801041332880_1726465213,2,1,0
1063042964911281527_1474010244,2,1,0
987857672712225917_716572560,2,1,0
1065909615117799233_303669418,2,1,0
1065844206829980063_859950145,2,1,0
1067982585753690186_188947487,2,1,0
993000058061228692_208912977,2,1,0
1014462430294689021_2025803184,2,1,0
887848446872116899_3268190,2,1,0
642289983269649275_178171293,2,1,0
916008569118285840_272040151,2,1,0
905626372542164154_188351658,2,1,0
968316330912351986_1633958936,2,1,0
938575080490689537_265142968,2,1,0
979237914755655979_283326721,2,1,0
1037547931084014531_1286958343,2,1,0
835458931754537232_442387563,2,1,0
597947446721005018_145872576,2,1,0
1061621750154260704_21844475,2,1,0
1048382670214162644_36019761,2,1,0
1059609945058447857_454017947,2,1,0
1063970636318526484_221103474,2,1,0
1066174404070280496_1838138650,2,1,0
1050865125315271384_27174309,2,1,0
1055108190403016950_2077556261,2,1,0
1065562349863082005_1560546957,2,1,0
1004881969064699278_1357389856,2,1,0
1011233540260273710_18912854,2,1,0
999657995809410005_250226617,2,1,0
1063723471199214113_2029111221,2,1,0
1035167124156774115_1431420444,2,1,0
662014771966555341_35637092,2,1,0
878010073743400167_1554673110,2,1,0
1065132186551931786_337564307,2,1,0
836285053620865030_612900657,2,1,0
928480892072625335_528213712,2,1,0
1060974954449016207_393815324,2,1,0
1064692287366354454_402126140,2,1,0
1031819387270426747_1692031883,2,1,0
1064775745443515079_31366841,2,1,0
680437155233474891_8592761,2,1,0
860206973626069589_23584843,2,1,0
1009665519162485614_1413487297,2,1,0
674673339294344378_525761080,2,1,0
1033228146960639848_1688375392,2,1,0
998691509816107978_228904711,2,1,0
1068176316344363485_1425763129,2,1,0
971945104024659169_252461144,2,1,0
1059675877385442743_560636796,2,1,0
869585011563613669_55499146,2,1,0
1055463678637441824_272145191,2,1,0
1065910961689367215_22363107,2,1,0
851096679082678157_428018892,2,1,0
1063386373276291274_23622035,2,1,0
811751777107759082_1322834914,2,1,0
1008966870692348557_1764404175,2,1,0
1032606001422026258_1963068216,2,1,0
1012142768142963734_12292324,2,1,0
1068076892801824992_228714189,2,1,0
1047315908482038403_1591958069,2,1,0
1048558511551207428_527773637,2,1,0
813791927399089252_18078328,2,1,0
961020842342638463_1441841303,2,1,0
1068468954259261857_480107561,2,1,0
1037009698439280154_2076546772,2,1,0
973063572995662149_1673884567,2,1,0
838532287116888082_25309881,2,1,0
1027622598780959905_739620046,2,1,0
794047542479201725_663124008,2,1,0
812690074864173133_3199335,2,1,0
1061229574146236229_186322054,2,1,0
1056948656810259687_304530028,2,1,0
1063238231852807406_1458358292,2,1,0
1049561308811620622_43268451,2,1,0
1066927083692513503_297228861,2,1,0
1013078717172930856_2026906653,2,1,0
1041898024402648611_1715993294,2,1,0
1068227943879943169_223931800,2,1,0
1058530470920223999_331097078,2,1,0
748040292460505081_11999712,2,1,0
1065876641193476241_2144488663,2,1,0
1068887432998080165_2068678762,2,1,0
1068094819791496557_1239981752,2,1,0
1062289936185218881_1514519788,2,1,0
1035583521096269303_267693134,2,1,0
786481346893037111_271345494,2,1,0
807391792652937443_1243237361,2,1,0
1063877002441284692_1604783606,2,1,0
1042420064639851767_1983051606,2,1,0
1027203121350013828_316518931,2,1,0
825201688945114951_453697062,2,1,0
1040745421156219049_232857141,2,1,0
1066178922525941460_594262742,2,1,0
963770491429262239_1449307371,2,1,0
1061202478639090686_19445769,2,1,0
782920700092236837_1390399880,2,1,0
937261119247938389_37745955,2,1,0
1032255964801765868_18299707,2,1,0
1001419977404190590_1156562562,2,1,0
1061410130050144697_1388852293,2,1,0
997066511513227156_327673010,2,1,0
979684183174672620_40698195,2,1,0
1019796757040733931_1693945134,2,1,0
1065180534730550757_280234506,2,1,0
346091415801880728_5882999,2,1,0
1065002458563545351_262821601,2,1,0
1068626466034926063_226966519,2,1,0
743519931329046389_889264760,2,1,0
1034133318241753730_1760263205,2,1,0
858054243865751353_34377202,2,1,0
969521700186924290_424122856,2,1,0
1062098812000705343_1672137725,2,1,0
1052733938345872486_1913731698,2,1,0
1063784737237232006_247690121,2,1,0
1067526777927084720_345381001,2,1,0
1063763770911350213_2032596654,2,1,0
1064510039482726278_1045333356,2,1,0
1063563083458919833_184794718,2,1,0
1061251598308806220_655855194,2,1,0
1013178660460648502_27174309,2,1,0
938957598777772774_1726164961,2,1,0
1065665044324575141_10125280,2,1,0
